scope,year,variant,n,mae_000s,mape_pct,median_ape_pct,within20_pct,within30_pct,over50_pct,bias_000s
FOX,2023,gameday,43,1010.4881691497077,27.129281917449493,21.940174614089354,41.86046511627907,67.44186046511628,13.953488372093023,-305.6779302518246
FOX,2023,past_selected,43,970.0134408824632,26.086089598303058,19.513910142899107,51.162790697674424,65.11627906976744,13.953488372093023,-213.95753956396723
FOX,2024,bignoon,50,763.5774059131197,30.534638934158448,25.248924437216466,40.0,57.99999999999999,18.0,389.53893090727985
FOX,2024,both,50,795.0932221100194,30.6704618283771,25.791183613964964,40.0,57.99999999999999,20.0,404.8102761973545
FOX,2024,current,50,690.392416826754,29.003704450209984,23.68446983177133,44.0,64.0,20.0,304.96396061925356
FOX,2024,gameday,50,724.8453414862461,29.179996867861135,23.675300511665178,42.0,66.0,16.0,318.03919619727526
FOX,2024,past_selected,50,763.5774059131197,30.534638934158448,25.248924437216466,40.0,57.99999999999999,18.0,389.53893090727985
FOX,2025,bignoon,34,1005.9549135633308,21.44641925621701,20.108169262018286,50.0,70.58823529411765,5.88235294117647,-777.9061260221347
FOX,2025,both,34,982.2428158144585,21.374163553607005,18.38623241224513,52.94117647058824,67.64705882352942,2.941176470588235,-776.0666777076217
FOX,2025,current,34,1077.3086790704672,22.326561339353784,22.85537997959169,44.11764705882353,67.64705882352942,2.941176470588235,-865.9564314647376
FOX,2025,gameday,34,1071.7836568493888,22.63114193041148,22.305126143489314,44.11764705882353,64.70588235294117,2.941176470588235,-859.9834575630306
FOX,2025,past_selected,34,1005.9549135633308,21.44641925621701,20.108169262018286,50.0,70.58823529411765,5.88235294117647,-777.9061260221347
target,2021,bignoon,24,1424.2111352658328,21.103126138447582,17.14763879030212,58.333333333333336,79.16666666666666,12.5,-621.8488692777318
target,2021,both,24,1583.7351450171361,22.16156221365634,13.885705595595223,66.66666666666666,70.83333333333334,12.5,-18.31952728542937
target,2021,current,24,1744.6141443127906,25.10152248845605,23.324014521274652,41.66666666666667,79.16666666666666,12.5,-1289.9149107796231
target,2021,gameday,24,1707.330815883913,24.798278841963906,18.37989304564924,54.166666666666664,75.0,12.5,-939.0597287183987
target,2021,past_selected,24,1744.6141443127906,25.10152248845605,23.324014521274652,41.66666666666667,79.16666666666666,12.5,-1289.9149107796231
target,2022,bignoon,25,1534.72328936965,26.39141707198564,25.476238712904,40.0,60.0,12.0,-264.36961720240964
target,2022,both,25,1439.610899308204,25.254864888786855,24.037661000215603,40.0,64.0,12.0,-47.66868409719095
target,2022,current,25,1636.6173223738383,26.106763023647105,25.403785013610534,40.0,60.0,4.0,-697.940118018377
target,2022,gameday,25,1507.6529665477228,24.54075118047065,22.232048724787074,40.0,72.0,0.0,-462.97954862058003
target,2022,past_selected,25,1534.72328936965,26.39141707198564,25.476238712904,40.0,60.0,12.0,-264.36961720240964
target,2023,bignoon,26,1766.6823748360207,25.68642398422929,13.428350893968428,61.53846153846154,61.53846153846154,19.230769230769234,-1172.5630910211278
target,2023,both,26,1683.6679049230918,25.40238256779649,19.319170146872686,50.0,73.07692307692307,19.230769230769234,-933.7039183727574
target,2023,current,26,1815.1249758516105,25.57312626797559,16.18389708992831,53.84615384615385,69.23076923076923,19.230769230769234,-1428.2895390910494
target,2023,gameday,26,1768.7494028015099,25.886669833337184,21.386807090365174,42.30769230769231,80.76923076923077,19.230769230769234,-1162.9271799124044
target,2023,past_selected,26,1766.6823748360207,25.68642398422929,13.428350893968428,61.53846153846154,61.53846153846154,19.230769230769234,-1172.5630910211278
target,2024,bignoon,28,1414.7514772653371,25.63804721990204,21.130843473907674,42.857142857142854,60.71428571428571,10.714285714285714,-284.34607557624946
target,2024,both,28,1358.1712762090065,25.269638287445556,20.971461799267338,46.42857142857143,57.14285714285714,10.714285714285714,49.41328629213321
target,2024,current,28,1221.7038902007937,20.203892930255734,18.43413430268899,50.0,71.42857142857143,0.0,-564.1814380455271
