scope,year,variant,n,mae_000s,mape_pct,median_ape_pct,within20_pct,within30_pct,over50_pct,bias_000s
lower_draws,2023,leader,213,253.94163519387786,64.91606618788283,28.033087298717255,35.68075117370892,53.990610328638496,30.985915492957744,-6.432441073481001
lower_draws,2023,leader_only,213,253.11134254683054,60.567155442182525,26.65705954516949,38.967136150234744,55.39906103286385,30.51643192488263,-12.081502910812475
lower_draws,2023,own_strength,213,253.19302550618153,64.80821527496467,27.76615437557054,35.2112676056338,53.52112676056338,30.985915492957744,-11.134259241412643
lower_draws,2023,past_selected,213,253.11134254683054,60.567155442182525,26.65705954516949,38.967136150234744,55.39906103286385,30.51643192488263,-12.081502910812475
lower_draws,2023,share,213,253.46116281411474,65.68630109774112,28.65634353467922,38.028169014084504,53.990610328638496,32.3943661971831,-5.077120171292835
lower_draws,2023,share_only,213,253.25208818956975,61.74720432463149,26.772859490424256,40.845070422535215,54.929577464788736,32.3943661971831,-3.1619311626480835
lower_draws,2023,stronger,213,253.84287841218443,64.41942175260662,27.8679251452329,35.2112676056338,53.52112676056338,30.985915492957744,-10.32861323877538
lower_draws,2023,stronger_only,213,258.68303322939084,60.39622041708143,27.150259673028266,37.08920187793427,54.460093896713616,30.51643192488263,-19.894055573420598
lower_draws,2024,current,214,196.48671978410476,50.5032777003405,25.78670427351463,40.18691588785047,56.54205607476636,28.504672897196258,15.609598019470388
lower_draws,2024,leader,214,205.54637627109992,56.911874599573814,28.265246142118272,37.850467289719624,53.271028037383175,29.439252336448597,22.93287111370583
lower_draws,2024,leader_only,214,195.94841022087138,50.02270178640799,26.27283866320394,41.58878504672897,56.54205607476636,27.570093457943923,16.925790084380704
lower_draws,2024,own_strength,214,206.42289477713314,57.4994504834946,28.694300285580496,38.31775700934579,52.80373831775701,29.906542056074763,21.78925492100858
lower_draws,2024,past_selected,214,195.94841022087138,50.02270178640799,26.27283866320394,41.58878504672897,56.54205607476636,27.570093457943923,16.925790084380704
lower_draws,2024,share,214,205.52263904827157,57.50283960819356,28.953409384539157,39.719626168224295,51.86915887850467,29.439252336448597,19.77183554225413
lower_draws,2024,share_only,214,200.77599206072514,51.96320056088605,26.51234995991475,39.25233644859813,56.074766355140184,27.570093457943923,15.941656704949859
lower_draws,2024,stronger,214,205.7037569092493,57.16992828790885,28.648505860936684,38.31775700934579,52.80373831775701,29.906542056074763,22.939508283397135
lower_draws,2024,stronger_only,214,198.6773970119378,50.39873479762213,26.359517012838907,42.523364485981304,57.476635514018696,27.570093457943923,14.664921743430073
lower_draws,2025,current,176,242.19227404646244,36.699544777936474,24.077855871978088,39.77272727272727,59.09090909090909,18.181818181818183,-111.77389418044676
lower_draws,2025,leader,176,256.55907101951146,39.518240800957784,26.01149635616836,37.5,56.25,21.59090909090909,-124.77343600286171
lower_draws,2025,leader_only,176,242.6670968241299,36.522486733459466,24.29855699600497,39.77272727272727,60.22727272727273,18.181818181818183,-112.51866341317331
lower_draws,2025,own_strength,176,257.2440207464096,39.8090755318415,26.00205395466377,36.36363636363637,55.11363636363637,21.022727272727273,-126.76962593051913
lower_draws,2025,past_selected,176,242.19227404646244,36.699544777936474,24.077855871978088,39.77272727272727,59.09090909090909,18.181818181818183,-111.77389418044676
lower_draws,2025,share,176,257.22537684434957,38.86402914837748,25.58548058785407,35.79545454545455,56.81818181818182,20.454545454545457,-130.39180169508992
lower_draws,2025,share_only,176,255.31872122148286,36.83233226608887,24.79840499855442,38.06818181818182,58.52272727272727,20.454545454545457,-133.56430267494835
lower_draws,2025,stronger,176,257.23578184132225,39.5520654284002,25.913724692856718,37.5,55.68181818181818,21.022727272727273,-126.32275762976728
lower_draws,2025,stronger_only,176,248.39442980744525,36.691473471242,24.619296923738126,38.63636363636363,59.65909090909091,18.75,-120.22535334750978
major_2024_2025,2024,current,216,667.3858946864186,23.6279788412233,18.771831953821632,52.31481481481482,70.37037037037037,10.648148148148149,-64.98525443414532
major_2024_2025,2024,leader,216,669.6699570488844,23.309520545045938,17.601718692519803,54.629629629629626,68.98148148148148,8.796296296296296,-115.21798362153146
major_2024_2025,2024,leader_only,216,669.3846491795944,23.728526980066956,18.36401081177638,52.31481481481482,68.51851851851852,10.185185185185185,-63.263657074285454
major_2024_2025,2024,own_strength,216,658.6343747160286,23.07134508396721,17.648476424957565,55.092592592592595,69.9074074074074,8.796296296296296,-111.45829472008096
major_2024_2025,2024,past_selected,216,669.3846491795944,23.728526980066956,18.36401081177638,52.31481481481482,68.51851851851852,10.185185185185185,-63.263657074285454
major_2024_2025,2024,share,216,674.9040849491638,23.402880468158305,18.969246366400185,52.77777777777778,69.44444444444444,8.333333333333332,-94.50356274659754
major_2024_2025,2024,share_only,216,699.4795239248889,24.071273854987478,18.927879814657437,50.46296296296296,70.37037037037037,11.11111111111111,-52.8036789220635
major_2024_2025,2024,stronger,216,659.0200708985334,23.135180194430617,17.918418413126325,55.55555555555556,69.9074074074074,8.333333333333332,-106.77679251468224
major_2024_2025,2024,stronger_only,216,660.9974682304681,23.67530309643739,18.08358359493485,52.77777777777778,69.44444444444444,10.185185185185185,-53.98050086978509
major_2024_2025,2025,current,203,780.1793723408495,22.97319254296547,18.69821952304687,52.70935960591133,71.92118226600985,7.389162561576355,-359.76640825219795
major_2024_2025,2025,leader,203,833.8317684099302,23.971613463808886,20.046777719015246,49.75369458128079,68.96551724137932,7.8817733990147785,-402.33570558218105
major_2024_2025,2025,leader_only,203,797.3077442488498,23.340491150789585,19.819090435513953,51.724137931034484,71.92118226600985,6.403940886699508,-360.61503362846673
major_2024_2025,2025,own_strength,203,832.7578300016686,23.93767289257193,20.668860614129635,47.783251231527096,67.98029556650246,7.8817733990147785,-413.1349232701441
major_2024_2025,2025,past_selected,203,780.1793723408495,22.97319254296547,18.69821952304687,52.70935960591133,71.92118226600985,7.389162561576355,-359.76640825219795
major_2024_2025,2025,share,203,842.4480559847314,24.171345932586238,20.12305170162268,49.26108374384236,69.45812807881774,8.866995073891626,-368.9391157354888
major_2024_2025,2025,share_only,203,836.9924114859315,24.053664751743906,20.344741878049554,48.76847290640394,70.93596059113301,8.866995073891626,-351.64814248738463
major_2024_2025,2025,stronger,203,831.7628655710702,23.997956179377194,20.672168045188226,48.275862068965516,68.4729064039409,8.374384236453201,-404.46920806886254
major_2024_2025,2025,stronger_only,203,801.0141093190705,23.541751715728516,19.914121187464,50.24630541871922,71.42857142857143,9.35960591133005,-350.2982395661454
week1_major,2021,current,17,672.986591655507,22.222425729477013,19.47472495281779,52.94117647058824,82.35294117647058,5.88235294117647,-495.25490848069484
week1_major,2021,leader,17,606.5038658243581,20.724970197852027,14.649865169127654,58.82352941176471,88.23529411764706,11.76470588235294,-335.3346620691175
week1_major,2021,leader_only,17,659.1212988740094,22.321917036295954,22.621396316382075,47.05882352941176,76.47058823529412,5.88235294117647,-492.78621560223485
week1_major,2021,own_strength,17,652.8204006216789,21.61517929849104,16.487231390142426,52.94117647058824,88.23529411764706,11.76470588235294,-342.69309744742895
week1_major,2021,past_selected,17,672.986591655507,22.222425729477013,19.47472495281779,52.94117647058824,82.35294117647058,5.88235294117647,-495.25490848069484
week1_major,2021,share,17,720.6300461778383,24.000089177036198,16.670065769163337,58.82352941176471,70.58823529411765,11.76470588235294,-391.6763657278456
week1_major,2021,share_only,17,864.7490949171387,26.945036298104235,19.66126791027275,52.94117647058824,64.70588235294117,17.647058823529413,-599.4219635418312
week1_major,2021,stronger,17,641.6385810291723,21.36109268155458,16.964763815585897,52.94117647058824,88.23529411764706,11.76470588235294,-334.06454763761565
week1_major,2021,stronger_only,17,694.2371299366433,22.492515012590307,17.183968352318406,52.94117647058824,70.58823529411765,5.88235294117647,-521.3838064418256
week1_major,2022,current,14,1082.9835577839262,33.625378485250536,33.86452705900577,21.428571428571427,35.714285714285715,21.428571428571427,113.66473177176815
week1_major,2022,leader,14,1030.3967336766832,32.30813089462258,30.281808750478582,28.57142857142857,50.0,14.285714285714285,193.62500759906558
week1_major,2022,leader_only,14,1145.8626394343823,33.84477185260415,32.51445080603496,21.428571428571427,35.714285714285715,14.285714285714285,187.61927517258692
week1_major,2022,own_strength,14,1019.3878445218976,32.66141116293554,30.825779819905264,28.57142857142857,50.0,14.285714285714285,166.33879856861378
week1_major,2022,past_selected,14,1145.8626394343823,33.84477185260415,32.51445080603496,21.428571428571427,35.714285714285715,14.285714285714285,187.61927517258692
week1_major,2022,share,14,1049.6863297711618,32.32353045012572,30.192056539288224,28.57142857142857,50.0,14.285714285714285,212.56429522197018
week1_major,2022,share_only,14,1309.0498297292545,35.398313660562174,33.113133828979144,14.285714285714285,42.857142857142854,21.428571428571427,403.84446965466356
week1_major,2022,stronger,14,1018.5361763887228,32.62352819881481,31.599482727724435,28.57142857142857,42.857142857142854,14.285714285714285,166.27279724934624
week1_major,2022,stronger_only,14,1141.38273541775,34.593839414207366,33.25445910769437,21.428571428571427,35.714285714285715,21.428571428571427,185.9202337384831
week1_major,2023,current,10,909.5878724538888,26.669258153195166,15.103534681599953,60.0,70.0,30.0,-326.9748740648391
week1_major,2023,leader,10,941.2816065156278,27.507015339547813,17.010673628903987,60.0,70.0,20.0,-334.43373651472814
week1_major,2023,leader_only,10,948.3065219406392,27.770356414479558,17.182260577210776,50.0,70.0,30.0,-327.06671690038974
week1_major,2023,own_strength,10,936.4955391800797,27.045114422897,17.60210352405868,50.0,70.0,20.0,-336.94635535107153
week1_major,2023,past_selected,10,948.3065219406392,27.770356414479558,17.182260577210776,50.0,70.0,30.0,-327.06671690038974
week1_major,2023,share,10,965.5799260756828,28.456843191688655,13.55246496244251,60.0,70.0,30.0,-286.3691419199148
week1_major,2023,share_only,10,1028.9114525943892,30.389496317041353,14.976198917032175,70.0,70.0,30.0,-224.77456864358837
week1_major,2023,stronger,10,937.0606393686205,27.277588394492852,18.619188871436805,50.0,70.0,20.0,-316.05630648494173
week1_major,2023,stronger_only,10,897.9578606305395,26.27879731427556,16.335208624330615,60.0,70.0,30.0,-324.08808007561055
week1_major,2024,current,17,515.5555758058177,16.536661298269166,12.335635458055902,76.47058823529412,82.35294117647058,0.0,-219.63079688484035
week1_major,2024,leader,17,460.6636977072057,13.850682400155922,9.021420129786316,82.35294117647058,82.35294117647058,5.88235294117647,-186.20391939261424
week1_major,2024,leader_only,17,497.2919797197672,16.33848659499183,11.820505779201772,76.47058823529412,82.35294117647058,0.0,-184.59780097105582
week1_major,2024,own_strength,17,453.98448752633277,13.662972247058967,9.251682283332515,82.35294117647058,82.35294117647058,0.0,-189.47518854028405
week1_major,2024,past_selected,17,497.2919797197672,16.33848659499183,11.820505779201772,76.47058823529412,82.35294117647058,0.0,-184.59780097105582
week1_major,2024,share,17,483.79054498058844,14.596689817107277,11.125601014085207,82.35294117647058,82.35294117647058,0.0,-215.8210142083465
week1_major,2024,share_only,17,476.3790915696526,15.321031799915685,12.87981127832469,70.58823529411765,82.35294117647058,0.0,-233.64957835824202
week1_major,2024,stronger,17,458.5284369244976,13.929490629452262,9.82681742546789,82.35294117647058,82.35294117647058,0.0,-185.39597369203716
week1_major,2024,stronger_only,17,499.84730798685024,16.207319511978568,12.594340896880482,82.35294117647058,82.35294117647058,0.0,-202.58357542911028
week1_major,2025,current,16,1008.0394000554794,23.699323903772175,16.06533124597698,62.5,68.75,18.75,-848.8081633412239
week1_major,2025,leader,16,1041.3842180266074,24.010145064498104,17.56596695324784,56.25,68.75,12.5,-853.2680509055508
week1_major,2025,leader_only,16,1068.0216493212786,24.95917405535004,17.316160653427275,62.5,68.75,18.75,-888.7001595568449
week1_major,2025,own_strength,16,1041.9690350004257,23.64433259048473,16.728925535527132,62.5,62.5,12.5,-869.62377832746
week1_major,2025,past_selected,16,1008.0394000554794,23.699323903772175,16.06533124597698,62.5,68.75,18.75,-848.8081633412239
week1_major,2025,share,16,1029.192257807974,22.91355155302913,14.805799836988633,56.25,68.75,12.5,-737.7045797420959
week1_major,2025,share_only,16,1011.6108491501982,22.946756401575445,15.367822882680407,56.25,68.75,12.5,-770.7933066417877
week1_major,2025,stronger,16,1028.9443680639217,23.55466079564242,16.426915980039304,62.5,68.75,12.5,-854.4119286171883
week1_major,2025,stronger_only,16,1016.4843113762252,24.226564552519324,16.042358321580842,62.5,68.75,18.75,-830.6276729459817
