Unnamed: 0,Date,DoW,HELPER,Time Slot,Team 1,Team 2,City,Persons 2+,Winner,Winner Score,Loser Score,25-11 Rankings,Top 10 Rankings,Competing Tier 1,FOX,FS1,ESPN2,NBC,CBS,ABC,CW,ESPNU,FS2,NFLN,BTN,ESPNNEWS,Daytime (11a-6:30p),Sat Late (9:30p-Later),Sun,Mon,Midweek,Spread,SEC/Big 10,Big 12/ACC,Conf Champ,Team 1 11-25?,Team 1 Top 10?,Team 2 11-25?,Team 2 Top 10?,Score Diff,Spread Help,Team1_SEC,Team2_SEC,Team1_Big Ten,Team2_Big Ten,Team1_ACC,Team2_ACC,Team1_Big 12,Team2_Big 12,Big 12,SEC,ACC,Big 10,Pac 12,#1-5,#6-10,#11-15,#16-25,source_index,team1_games_before,team1_win_pct_before,team2_games_before,team2_win_pct_before,avg_win_pct_before,win_pct_diff_before,Team1_WinPct_ToDate,Team2_WinPct_ToDate,Avg_WinPct_ToDate,WinPct_Diff_ToDate,ParsedDate,Year,Time_float,Monday,Weekday,Black Friday,Friday,Friday Power,Friday Non-Power,Week 0 Power,Week 1 Power,Sat Early,Sat Mid,Sat Late,OldNielsenSystem,DeionEra,DeionEra25,Michigan_OhioSt,Texas_Oklahoma,Alabama_Auburn,Georgia_Florida,NotreDame_USC,Florida_Tennessee,Oregon_Washington,BYU_Utah,Iowa_IowaSt,OleMiss_MississippiSt,Clemson_SouthCarolina,Arizona_ArizonaSt,Miami_FloridaSt,Texas_TexasA&M,Oregon_OregonSt,USC_UCLA,Louisville_Kentucky,Washington_WashingtonSt,Kansas_KansasSt,Minnesota_Wisconsin,Army_Navy,Army_AirForce,Navy_AirForce,OhioSt_PennSt,Alabama_LSU,Vanderbilt_Tennessee,Georgia_GeorgiaTech,Alabama_Georgia,WestVirginia_Pittsburgh,BothRanked,SEC_PostseasonImplications,Big10_PostseasonImplications,ACC_PostseasonImplications,Big12_PostseasonImplications,SEC_ConfChamp,Big10_ConfChamp,Big12_ConfChamp,ACC_ConfChamp,Pac12_ConfChamp,Other_ConfChamp,OhioSt_BTN,ln_viewers,Competing_Games_Score
,11/11/23,Sat,0.9375,10:30p,BYU,Iowa St.,943K,943.0,Iowa St.,45.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.0,,,0.0,7.0,,,,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1064,9.0,0.5556,9.0,0.5556,0.5556,0.0,0.5556,0.5556,0.5556,0.0,2023-11-11,2023,22.5,0,0,0,0,0,0,0,0,0,0,1,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8501261661455,4.2283433982893195
,11/11/23,Sat,0.9375,10:30p,Oregon,USC,3.01M,3010.0,Oregon,36.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.5,,,0.0,-12.5,,,,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1065,9.0,0.8889,10.0,0.7,0.7944,0.1889,0.8889,0.7,0.79445,0.18890000000000007,2023-11-11,2023,22.5,0,0,0,0,0,0,0,0,0,0,1,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.010027528481734,1.6483770871712167
,11/14/23,Tue,0.791666667,7:00p,Bowling Green,Toledo,403K,403.0,Toledo,32.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,10.0,,,0.0,10.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1066,10.0,0.6,10.0,0.9,0.75,0.3,0.6,0.9,0.75,0.30000000000000004,2023-11-14,2023,19.0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0014148779611505,0.12270118038636103
,11/14/23,Tue,0.791666667,7:00p,Northern Illinois,Western Michigan,47K,47.0,Northern Illinois,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,3.0,,,0.0,-3.0,,,,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1067,10.0,0.4,10.0,0.4,0.4,0.0,0.4,0.4,0.4,0.0,2023-11-14,2023,19.0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871201010907891,0.2995160908453624
,11/15/23,Wed,0.791666667,7:00p,Miami Ohio,Buffalo,385K,385.0,Miami Ohio,23.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,8.5,,,0.0,-8.5,,,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1068,10.0,0.8,10.0,0.3,0.55,0.5,0.8,0.3,0.55,0.5,2023-11-15,2023,19.0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.955837369464831,0.09127426019611833
,11/15/23,Wed,0.791666667,7:00p,Ohio,Central Michigan,90K,90.0,Ohio,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,8.5,,,0.0,-8.5,,,,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1069,10.0,0.7,10.0,0.5,0.6,0.2,0.7,0.5,0.6,0.19999999999999996,2023-11-15,2023,19.0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685,0.3567365492146379
,11/16/23,Thu,0.791666667,7:00p,Pittsburgh,Boston College,1.03M,1030.0,Pittsburgh,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,,,0.0,-1.0,,,,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,1070,0.0,0.5,0.0,0.5,,,0.5,0.5,0.5,0.0,2023-11-16,2023,19.0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93828448401696,0.0
,11/17/23,Fri,0.875,9:00p,UTSA,South Florida,429K,429.0,UTSA,49.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,15.5,,,0.0,-15.5,,,,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1071,10.0,0.7,10.0,0.5,0.6,0.2,0.7,0.5,0.6,0.19999999999999996,2023-11-17,2023,21.0,0,0,0,1,0,1,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.063785208687608,2.234773103541368
,11/17/23,Fri,0.9375,10:30p,Washington St.,Colorado,727K,727.0,Washington St.,56.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,5.5,,,0.0,-5.5,,,,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1072,10.0,0.4,10.0,0.4,0.4,0.0,0.4,0.4,0.4,0.0,2023-11-17,2023,22.5,0,0,0,1,0,1,0,0,0,0,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.590301048196686,0.4417246219055422
,11/18/23,Sat,0.5,12:00p,Maryland,Michigan,5.43M,5430.0,Michigan,31.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,21.0,,,0.0,21.0,,,,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,0.0,0.0,0.0,1073,10.0,0.6,10.0,1.0,0.8,0.4,0.6,1.0,0.8,0.4,2023-11-18,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.599878558034845,5.4529618794043975
,11/18/23,Sat,0.5,12:00p,BYU,Oklahoma,2.17M,2170.0,Oklahoma,31.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,24.0,,,0.0,24.0,,,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1074,10.0,0.5,10.0,0.8,0.65,0.3,0.5,0.8,0.65,0.30000000000000004,2023-11-18,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.682943169878292,7.133056240263801
,11/18/23,Sat,0.5,12:00p,Miami,Louisville,2.89M,2890.0,Louisville,38.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.5,,,0.0,1.5,,,,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,1.0,0.0,0.0,1075,10.0,0.6,10.0,0.9,0.75,0.3,0.6,0.9,0.75,0.30000000000000004,2023-11-18,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.969357742016346,6.49771353107703
,11/18/23,Sat,0.5,12:00p,Penn St.,Rutgers,765K,765.0,Penn St.,27.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,19.5,,,0.0,-19.5,,,,21.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,1076,10.0,0.8,10.0,0.6,0.7,0.2,0.8,0.6,0.7,0.20000000000000007,2023-11-18,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.641182169740591,8.25403842991007
,11/18/23,Sat,0.5,12:00p,Memphis,SMU,276K,276.0,SMU,38.0,34.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.5,,,0.0,7.5,,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1077,10.0,0.8,10.0,0.8,0.8,0.0,0.8,0.8,0.8,0.0,2023-11-18,2023,12.0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6240175061873385,8.74973550550072
,11/18/23,Sat,0.625,3:00p,Virginia,Duke,307K,307.0,Virginia,30.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,,,0.0,4.0,,,,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,1078,10.0,0.2,10.0,0.6,0.4,0.4,0.2,0.6,0.4,0.39999999999999997,2023-11-18,2023,15.0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.730099782973574,18.644020255338372
,11/18/23,Sat,0.645833333,3:30p,Troy,Louisiana,33K,33.0,Troy,31.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,14.5,,,0.0,-14.5,,,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1079,10.0,0.8,10.0,0.5,0.65,0.3,0.8,0.5,0.65,0.30000000000000004,2023-11-18,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5263605246161616,19.226286751158913
,11/18/23,Sat,0.645833333,3:30p,USC,UCLA,2.65M,2650.0,UCLA,38.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,,,0.0,-6.0,,,,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1080,11.0,0.6364,10.0,0.6,0.6182,0.0364,0.6364,0.6,0.6182,0.03639999999999999,2023-11-18,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8826922062890254,16.77545029882199
,11/18/23,Sat,0.645833333,3:30p,Tennessee,Georgia,5.73M,5730.0,Georgia,38.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,10.0,,,0.0,10.0,,,,28.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,1.0,0.0,0.0,1.0,1081,10.0,0.7,10.0,1.0,0.85,0.3,0.7,1.0,0.85,0.30000000000000004,2023-11-18,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.653645314551737,12.216184451965042
,11/18/23,Sat,0.645833333,3:30p,Notre Dame,Wake Forest,1.48M,1480.0,Notre Dame,45.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,25.0,,,0.0,-25.0,,,,38.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1082,10.0,0.7,10.0,0.4,0.55,0.3,0.7,0.4,0.55,0.29999999999999993,2023-11-18,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.300472814267799,17.620173363712762
,11/18/23,Sat,0.645833333,3:30p,Iowa,Illinois,847K,847.0,Iowa,15.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.5,,,0.0,-3.5,,,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1083,10.0,0.8,10.0,0.5,0.65,0.3,0.8,0.5,0.65,0.30000000000000004,2023-11-18,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.742880635791903,18.667844429083633
,11/18/23,Sat,0.645833333,3:30p,Clemson,North Carolina,1.76M,1760.0,Clemson,31.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.5,,,0.0,-7.5,,,,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1084,10.0,0.6,10.0,0.8,0.7,0.2,0.6,0.8,0.7,0.20000000000000007,2023-11-18,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.473637108496206,17.22502842928056
,11/18/23,Sat,0.666666667,4:00p,Ohio St.,Minnesota,2.02M,2020.0,Ohio St.,37.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,28.0,,,0.0,-28.0,,,,34.0,34.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,0.0,0.0,0.0,1085,10.0,1.0,10.0,0.5,0.75,0.5,1.0,0.5,0.75,0.5,2023-11-18,2023,16.0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.611347717403621,17.26938908560972
,11/18/23,Sat,0.666666667,4:00p,Arizona St.,Oregon,1.9M,1900.0,Oregon,49.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,22.0,,,0.0,22.0,,,,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1086,10.0,0.3,10.0,0.9,0.6,0.6,0.3,0.9,0.6,0.6000000000000001,2023-11-18,2023,16.0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.550135342488429,17.194787412404374
,11/18/23,Sat,0.645833333,3:30p,Houston,Oklahoma St.,704K,704.0,Oklahoma St.,43.0,30.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.5,,,0.0,7.5,,,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1087,10.0,0.4,10.0,0.7,0.55,0.3,0.4,0.7,0.55,0.29999999999999993,2023-11-18,2023,15.5,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.558197802812269,18.689510480685552
,11/18/23,Sat,0.708333333,5:00p,Texas Tech,UCF,270K,270.0,Texas Tech,24.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,,,0.0,-3.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1088,10.0,0.5,10.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,2023-11-18,2023,17.0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.602118820879701,19.26249224879043
,11/18/23,Sat,0.770833333,6:30p,Florida St.,North Alabama,1.33M,1330.0,Florida St.,58.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,48.5,,,0.0,,,,,45.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,1089,10.0,1.0,10.0,0.3,0.65,0.7,1.0,0.3,0.65,0.7,2023-11-18,2023,18.5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.193685818395112,15.32555633998696
,11/18/23,Sat,0.791666667,7:00p,Kansas,Kansas St.,869K,869.0,Kansas St.,31.0,27.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,,,0.0,8.0,,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1090,10.0,0.7,10.0,0.7,0.7,0.0,0.7,0.7,0.7,0.0,2023-11-18,2023,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76849321164863,15.064423707909732
,11/18/23,Sat,0.8125,7:30p,Arkansas,FIU,173K,173.0,Arkansas,44.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,32.0,,,0.0,-32.0,,,,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1091,0.0,0.5,0.0,0.5,,,0.5,0.5,0.5,0.0,2023-11-18,2023,19.5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.159055299214529,15.608163288063505
,11/18/23,Sat,0.8125,7:30p,Oregon St.,Washington,4.73M,4730.0,Washington,22.0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,,0.0,1.0,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1092,10.0,0.8,10.0,1.0,0.9,0.2,0.8,1.0,0.9,0.19999999999999996,2023-11-18,2023,19.5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.461891875631148,11.792203585842936
,11/18/23,Sat,0.8125,7:30p,Missouri,Florida,2.27M,2270.0,Missouri,33.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,10.5,,,0.0,-10.5,,,,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,1093,10.0,0.8,10.0,0.5,0.65,0.3,0.8,0.5,0.65,0.30000000000000004,2023-11-18,2023,19.5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7279755421055585,13.128586167360183
,11/18/23,Sat,0.8125,7:30p,Wisconsin,Nebraska,2.45M,2450.0,Wisconsin,24.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5.0,,,0.0,-5.0,,,,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,1094,10.0,0.5,10.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,2023-11-18,2023,19.5,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.804251383528112,12.64067876662604
